
natural spline
             x          Natural CS          N_Error(%) 
       2.890000       27.6775261153        0.0000506378
       2.900000       27.8201000000        0.0000000000
       2.910000       27.9636412966        0.0000450707
       2.920000       28.1081553787        0.0000847488
       2.930000       28.2536475909        0.0001193086
       2.940000       28.4001232781        0.0001490200
       2.950000       28.5475877847        0.0001741484
       2.960000       28.6960464557        0.0001949545
       2.970000       28.8455046355        0.0002116946
       2.980000       28.9959676689        0.0002246207
       2.990000       29.1474409006        0.0002339802
       3.000000       29.2999296752        0.0002400162
       3.010000       29.4534393375        0.0002429675
       3.020000       29.6079752321        0.0002430686
       3.030000       29.7635427038        0.0002405495
       3.040000       29.9201470971        0.0002356364
       3.050000       30.0777937567        0.0002285510
       3.060000       30.2364880275        0.0002195109
       3.070000       30.3962352539        0.0002087296
       3.080000       30.5570407808        0.0001964165
       3.090000       30.7189099528        0.0001827771
       3.100000       30.8818481145        0.0001680126
       3.110000       31.0458606107        0.0001523205
       3.120000       31.2109527861        0.0001358941
       3.130000       31.3771299853        0.0001189232
       3.140000       31.5443975530        0.0001015933
       3.150000       31.7127608338        0.0000840864
       3.160000       31.8822251726        0.0000665806
       3.170000       32.0527959139        0.0000492502
       3.180000       32.2244784025        0.0000322659
       3.190000       32.3972779829        0.0000157947
       3.200000       32.5712000000        0.0000000000
       3.210000       32.7462498080        0.0000149880
       3.220000       32.9224327999        0.0000291592
       3.230000       33.0997543784        0.0000425331
       3.240000       33.2782199459        0.0000551290
       3.250000       33.4578349053        0.0000669657
       3.260000       33.6386046590        0.0000780621
       3.270000       33.8205346097        0.0000884366
       3.280000       34.0036301601        0.0000981074
       3.290000       34.1878967126        0.0001070925
       3.300000       34.3733396701        0.0001154096
       3.310000       34.5599644350        0.0001230761
       3.320000       34.7477764100        0.0001301093
       3.330000       34.9367809978        0.0001365261
       3.340000       35.1269836008        0.0001423433
       3.350000       35.3183896219        0.0001475774
       3.360000       35.5110044635        0.0001522445
       3.370000       35.7048335283        0.0001563608
       3.380000       35.8998822189        0.0001599420
       3.390000       36.0961559380        0.0001630037
       3.400000       36.2936600881        0.0001655611
       3.410000       36.4924000719        0.0001676294
       3.420000       36.6923812920        0.0001692233
       3.430000       36.8936091510        0.0001703576
       3.440000       37.0960890515        0.0001710466
       3.450000       37.2998263962        0.0001713046
       3.460000       37.5048265877        0.0001711453
       3.470000       37.7110950285        0.0001705827
       3.480000       37.9186371214        0.0001696303
       3.490000       38.1274582689        0.0001683012
       3.500000       38.3375638736        0.0001666087
       3.510000       38.5489593382        0.0001645657
       3.520000       38.7616500654        0.0001621847
       3.530000       38.9756414576        0.0001594783
       3.540000       39.1909389175        0.0001564587
       3.550000       39.4075478478        0.0001531380
       3.560000       39.6254736511        0.0001495280
       3.570000       39.8447217300        0.0001456405
       3.580000       40.0652974870        0.0001414868
       3.590000       40.2872063249        0.0001370782
       3.600000       40.5104536462        0.0001324259
       3.610000       40.7350448537        0.0001275406
       3.620000       40.9609853497        0.0001224331
       3.630000       41.1882805371        0.0001171139
       3.640000       41.4169358185        0.0001115933
       3.650000       41.6469565963        0.0001058814
       3.660000       41.8783482734        0.0000999882
       3.670000       42.1111162522        0.0000939235
       3.680000       42.3452659354        0.0000876968
       3.690000       42.5808027257        0.0000813176
       3.700000       42.8177320255        0.0000747951
       3.710000       43.0560592377        0.0000681384
       3.720000       43.2957897647        0.0000613564
       3.730000       43.5369290093        0.0000544579
       3.740000       43.7794823739        0.0000474513
       3.750000       44.0234552613        0.0000403451
       3.760000       44.2688530741        0.0000331476
       3.770000       44.5156812148        0.0000258669
       3.780000       44.7639450861        0.0000185108
       3.790000       45.0136500907        0.0000110871
       3.800000       45.2648016311        0.0000036034
       3.810000       45.5174051099        0.0000039327
       3.820000       45.7714659299        0.0000115140
       3.830000       46.0269894935        0.0000191333
       3.840000       46.2839812034        0.0000267837
       3.850000       46.5424464623        0.0000344581
       3.860000       46.8023906728        0.0000421500
       3.870000       47.0638192374        0.0000498527
       3.880000       47.3267375588        0.0000575598
       3.890000       47.5911510396        0.0000652650
       3.900000       47.8570650825        0.0000729621
       3.910000       48.1244850900        0.0000806450
       3.920000       48.3934164648        0.0000883079
       3.930000       48.6638646094        0.0000959449
       3.940000       48.9358349266        0.0001035505
       3.950000       49.2093328190        0.0001111191
       3.960000       49.4843636890        0.0001186453
       3.970000       49.7609329395        0.0001261239
       3.980000       50.0390459729        0.0001335497
       3.990000       50.3187081920        0.0001409176
       4.000000       50.5999249993        0.0001482228
       4.010000       50.8827017974        0.0001554605
       4.020000       51.1670439890        0.0001626259
       4.030000       51.4529569767        0.0001697146
       4.040000       51.7404461631        0.0001767220
       4.050000       52.0295169508        0.0001836439
       4.060000       52.3201747425        0.0001904759
       4.070000       52.6124249407        0.0001972140
       4.080000       52.9062729481        0.0002038542
       4.090000       53.2017241674        0.0002103924
       4.100000       53.4987840010        0.0002168250
       4.110000       53.7974578517        0.0002231481
       4.120000       54.0977511221        0.0002293582
       4.130000       54.3996692147        0.0002354517
       4.140000       54.7032175323        0.0002414252
       4.150000       55.0084014774        0.0002472754
       4.160000       55.3152264526        0.0002529991
       4.170000       55.6236978606        0.0002585931
       4.180000       55.9338211040        0.0002640542
       4.190000       56.2456015854        0.0002693797
       4.200000       56.5590447073        0.0002745666
       4.210000       56.8741558726        0.0002796120
       4.220000       57.1909404837        0.0002845133
       4.230000       57.5094039433        0.0002892679
       4.240000       57.8295516539        0.0002938732
       4.250000       58.1513890183        0.0002983267
