             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           2.92       1.071491       0.008641       1.071586       0.000236       1.071584       0.000014
           2.93       1.074881       0.011276       1.075006       0.000335       1.075003       0.000013
           2.94       1.078271       0.012824       1.078414       0.000419       1.078410       0.000010
           2.95       1.081661       0.013283       1.081800       0.000434       1.081805       0.000018
           2.96       1.085052       0.012680       1.085185       0.000387       1.085189       0.000019
           2.97       1.088442       0.011032       1.088559       0.000311       1.088562       0.000018
           2.98       1.091832       0.008367       1.091921       0.000223       1.091923       0.000017
           2.99       1.095222       0.004680       1.095272       0.000109       1.095273       0.000000
           3.00       1.098612       0.000003       1.098612       0.000003       1.098612       0.000003
           3.01       1.101891       0.004427       1.101941       0.000116       1.101940       0.000008
           3.02       1.105170       0.007832       1.105259       0.000214       1.105257       0.000009
           3.03       1.108449       0.010228       1.108566       0.000300       1.108563       0.000020
           3.04       1.111728       0.011630       1.111862       0.000368       1.111858       0.000014
           3.05       1.115007       0.012053       1.115137       0.000380       1.115142       0.000016
           3.06       1.118286       0.011513       1.118411       0.000332       1.118415       0.000019
           3.07       1.121565       0.010014       1.121675       0.000268       1.121678       0.000019
           3.08       1.124844       0.007591       1.124928       0.000183       1.124930       0.000018
           3.09       1.128123       0.004247       1.128170       0.000094       1.128171       0.000011
           3.10       1.131402       0.000003       1.131402       0.000003       1.131402       0.000003
           3.11       1.134577       0.004026       1.134624       0.000103       1.134623       0.000009
           3.12       1.137752       0.007123       1.137835       0.000190       1.137833       0.000012
           3.13       1.140927       0.009314       1.141036       0.000267       1.141033       0.000016
           3.14       1.144102       0.010589       1.144227       0.000329       1.144223       0.000017
           3.15       1.147276       0.010984       1.147399       0.000335       1.147403       0.000008
           3.16       1.150451       0.010491       1.150569       0.000296       1.150572       0.000015
           3.17       1.153626       0.009143       1.153729       0.000247       1.153732       0.000011
           3.18       1.156801       0.006932       1.156879       0.000172       1.156881       0.000003
           3.19       1.159976       0.003881       1.160020       0.000089       1.160021       0.000004
           3.20       1.163151       0.000001       1.163151       0.000001       1.163151       0.000001
           3.21       1.166228       0.003686       1.166272       0.000086       1.166271       0.000004
           3.22       1.169305       0.006521       1.169383       0.000166       1.169381       0.000003
           3.23       1.172382       0.008519       1.172485       0.000235       1.172482       0.000001
           3.24       1.175460       0.009681       1.175577       0.000287       1.175573       0.000013
           3.25       1.178537       0.010039       1.178652       0.000289       1.178655       0.000014
           3.26       1.181614       0.009594       1.181724       0.000263       1.181727       0.000019
           3.27       1.184691       0.008357       1.184788       0.000207       1.184790       0.000014
           3.28       1.187768       0.006330       1.187842       0.000148       1.187844       0.000013
           3.29       1.190845       0.003542       1.190887       0.000068       1.190888       0.000012
           3.30       1.193923       0.000006       1.193923       0.000006       1.193923       0.000006
           3.31       1.196908       0.003377       1.196949       0.000079       1.196948       0.000010
           3.32       1.199893       0.005971       1.199967       0.000149       1.199965       0.000009
           3.33       1.202878       0.007808       1.202975       0.000218       1.202972       0.000010
           3.34       1.205864       0.008889       1.205974       0.000255       1.205971       0.000008
           3.35       1.208849       0.009213       1.208957       0.000269       1.208960       0.000007
           3.36       1.211834       0.008810       1.211938       0.000242       1.211941       0.000004
           3.37       1.214820       0.007670       1.214910       0.000193       1.214913       0.000004
           3.38       1.217805       0.005822       1.217874       0.000135       1.217876       0.000002
           3.39       1.220790       0.003266       1.220829       0.000073       1.220830       0.000005
           3.40       1.223775       0.000002       1.223775       0.000002       1.223775       0.000002
           3.41       1.226674       0.003114       1.226713       0.000064       1.226712       0.000004
           3.42       1.229573       0.005501       1.229642       0.000132       1.229640       0.000004
           3.43       1.232472       0.007183       1.232562       0.000177       1.232560       0.000003
           3.44       1.235370       0.008189       1.235474       0.000224       1.235471       0.000003
           3.45       1.238269       0.008489       1.238371       0.000239       1.238374       0.000001
           3.46       1.241168       0.008110       1.241266       0.000216       1.241269       0.000005
           3.47       1.244067       0.007072       1.244152       0.000182       1.244155       0.000000
           3.48       1.246965       0.005362       1.247031       0.000124       1.247032       0.000001
           3.49       1.249864       0.003010       1.249901       0.000063       1.249902       0.000005
           3.50       1.252763       0.000003       1.252763       0.000003       1.252763       0.000003
           3.51       1.255580       0.002873       1.255617       0.000051       1.255616       0.000006
           3.52       1.258397       0.005075       1.258462       0.000116       1.258461       0.000002
           3.53       1.261214       0.006637       1.261300       0.000158       1.261298       0.000007
           3.54       1.264031       0.007548       1.264129       0.000203       1.264127       0.000005
           3.55       1.266848       0.007825       1.266945       0.000213       1.266948       0.000013
           3.56       1.269665       0.007486       1.269758       0.000191       1.269761       0.000006
           3.57       1.272483       0.006518       1.272564       0.000157       1.272566       0.000011
           3.58       1.275300       0.004949       1.275361       0.000107       1.275363       0.000005
           3.59       1.278117       0.002776       1.278152       0.000053       1.278152       0.000003
           3.60       1.280934       0.000002       1.280934       0.000002       1.280934       0.000002
           3.61       1.283674       0.002648       1.283709       0.000064       1.283708       0.000001
           3.62       1.286414       0.004700       1.286475       0.000110       1.286474       0.000008
           3.63       1.289153       0.006141       1.289235       0.000156       1.289233       0.000008
           3.64       1.291893       0.006980       1.291986       0.000189       1.291984       0.000005
           3.65       1.294633       0.007251       1.294725       0.000198       1.294727       0.000004
           3.66       1.297373       0.006933       1.297461       0.000180       1.297463       0.000013
           3.67       1.300113       0.006042       1.300190       0.000147       1.300192       0.000009
           3.68       1.302853       0.004586       1.302911       0.000102       1.302913       0.000002
           3.69       1.305593       0.002569       1.305626       0.000059       1.305626       0.000004
           3.70       1.308333       0.000000       1.308333       0.000000       1.308333       0.000000
           3.71       1.311000       0.002458       1.311033       0.000051       1.311032       0.000006
           3.72       1.313666       0.004353       1.313725       0.000093       1.313724       0.000002
           3.73       1.316333       0.005692       1.316410       0.000131       1.316408       0.000005
           3.74       1.319000       0.006479       1.319088       0.000163       1.319086       0.000000
           3.75       1.321667       0.006723       1.321754       0.000167       1.321756       0.000014
           3.76       1.324334       0.006430       1.324417       0.000147       1.324419       0.000006
           3.77       1.327001       0.005604       1.327073       0.000124       1.327075       0.000001
           3.78       1.329667       0.004252       1.329723       0.000084       1.329724       0.000006
           3.79       1.332334       0.002381       1.332365       0.000046       1.332366       0.000001
           3.80       1.335001       0.000005       1.335001       0.000005       1.335001       0.000005
           3.81       1.337599       0.002288       1.337630       0.000047       1.337629       0.000002
           3.82       1.340196       0.004050       1.340252       0.000095       1.340250       0.000006
           3.83       1.342794       0.005293       1.342867       0.000131       1.342865       0.000006
           3.84       1.345391       0.006026       1.345474       0.000158       1.345472       0.000008
           3.85       1.347989       0.006252       1.348071       0.000160       1.348073       0.000008
           3.86       1.350586       0.005988       1.350665       0.000145       1.350667       0.000005
           3.87       1.353184       0.005210       1.353253       0.000118       1.353255       0.000005
           3.88       1.355781       0.003961       1.355834       0.000075       1.355835       0.000005
           3.89       1.358379       0.002218       1.358409       0.000042       1.358409       0.000002
           3.90       1.360977       0.000003       1.360977       0.000003       1.360977       0.000003
           3.91       1.363508       0.002128       1.363538       0.000040       1.363537       0.000005
           3.92       1.366040       0.003772       1.366093       0.000076       1.366092       0.000007
           3.93       1.368572       0.004934       1.368641       0.000109       1.368639       0.000004
           3.94       1.371104       0.005620       1.371183       0.000135       1.371181       0.000004
           3.95       1.373635       0.005835       1.373714       0.000142       1.373716       0.000006
           3.96       1.376167       0.005583       1.376242       0.000134       1.376244       0.000004
           3.97       1.378699       0.004869       1.378765       0.000105       1.378766       0.000001
           3.98       1.381231       0.003699       1.381281       0.000074       1.381282       0.000004
           3.99       1.383763       0.002068       1.383791       0.000035       1.383791       0.000000
           4.00       1.386294       0.000001       1.386294       0.000001       1.386294       0.000001
           4.01       1.388764       0.001993       1.388792       0.000041       1.388791       0.000002
           4.02       1.391233       0.003525       1.391283       0.000074       1.391282       0.000003
           4.03       1.393702       0.004607       1.393768       0.000097       1.393766       0.000003
           4.04       1.396171       0.005244       1.396246       0.000126       1.396245       0.000006
           4.05       1.398641       0.005450       1.398715       0.000123       1.398717       0.000004
           4.06       1.401110       0.005203       1.401181       0.000115       1.401183       0.000004
           4.07       1.403579       0.004542       1.403642       0.000091       1.403643       0.000002
           4.08       1.406049       0.003445       1.406096       0.000062       1.406097       0.000006
           4.09       1.408518       0.001934       1.408545       0.000029       1.408545       0.000005
           4.10       1.410987       0.000004       1.410987       0.000004       1.410987       0.000004
           4.11       1.413397       0.001860       1.413424       0.000037       1.413423       0.000012
           4.12       1.415807       0.003292       1.415854       0.000067       1.415853       0.000008
           4.13       1.418216       0.004304       1.418279       0.000100       1.418278       0.000008
           4.14       1.420626       0.004908       1.420694       0.000117       1.420696       0.000009
           4.15       1.423036       0.005091       1.423107       0.000116       1.423108       0.000010
           4.16       1.425446       0.004875       1.425514       0.000100       1.425515       0.000008
           4.17       1.427855       0.004247       1.427915       0.000081       1.427916       0.000011
           4.18       1.430265       0.003227       1.430310       0.000052       1.430311       0.000006
           4.19       1.432675       0.001803       1.432700       0.000022       1.432701       0.000003
