             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           2.42       0.869977       1.560385       0.886014       0.254178       0.884625       0.097020
           2.43       0.873066       1.669673       0.890351       0.277087       0.888826       0.105246
           2.44       0.876155       1.776086       0.894676       0.300192       0.893010       0.113446
           2.45       0.879244       1.879684       0.898986       0.323442       0.897178       0.121625
           2.46       0.882333       1.980520       0.903284       0.346856       0.901329       0.129768
           2.47       0.885422       2.078665       0.907567       0.370382       0.905465       0.137882
           2.48       0.888512       2.174162       0.911837       0.394035       0.909584       0.145932
           2.49       0.891601       2.267077       0.916094       0.417790       0.913687       0.153945
           2.50       0.894690       2.357457       0.920337       0.441622       0.917774       0.161894
           2.51       0.897779       2.445354       0.924567       0.465529       0.921845       0.169780
           2.52       0.900868       2.530811       0.928783       0.489498       0.925900       0.177590
           2.53       0.903957       2.613891       0.932986       0.513503       0.929940       0.185337
           2.54       0.907046       2.694633       0.937175       0.537550       0.933963       0.193004
           2.55       0.910135       2.773086       0.941351       0.561614       0.937971       0.200590
           2.56       0.913224       2.849287       0.945513       0.585696       0.941963       0.208078
           2.57       0.916313       2.923293       0.949661       0.609759       0.945940       0.215495
           2.58       0.919402       2.995140       0.953797       0.633816       0.949901       0.222798
           2.59       0.922491       3.064871       0.957918       0.657850       0.953847       0.230008
           2.60       0.925580       3.132520       0.962027       0.681851       0.957777       0.237114
           2.61       0.928669       3.198139       0.966121       0.705795       0.961692       0.244130
           2.62       0.931758       3.261754       0.970202       0.729685       0.965592       0.251016
           2.63       0.934847       3.323416       0.974270       0.753505       0.969477       0.257798
           2.64       0.937936       3.383155       0.978324       0.777257       0.973346       0.264467
           2.65       0.941025       3.441007       0.982365       0.800914       0.977201       0.271007
           2.66       0.944114       3.497002       0.986392       0.824473       0.981040       0.277438
           2.67       0.947203       3.551185       0.990406       0.847942       0.984865       0.283740
           2.68       0.950292       3.603583       0.994406       0.871284       0.988675       0.289934
           2.69       0.953381       3.654231       0.998393       0.894514       0.992470       0.295980
           2.70       0.956470       3.703152       1.002366       0.917623       0.996250       0.301901
           2.71       0.959559       3.750392       1.006326       0.940580       1.000016       0.307710
