             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           1.91      17.518789       0.011449      17.516872       0.000506      17.516785       0.000005
           1.92      17.594481       0.020360      17.591072       0.000984      17.590899       0.000003
           1.93      17.670170       0.026711      17.665697       0.001392      17.665451       0.000001
           1.94      17.745861       0.030527      17.740747       0.001702      17.740446       0.000004
           1.95      17.821550       0.031786      17.815550       0.001894      17.815887       0.000001
           1.96      17.897242       0.030513      17.891481       0.001681      17.891783       0.000003
           1.97      17.972931       0.026688      17.967890       0.001368      17.968136       0.000002
           1.98      18.048620       0.020325      18.044781       0.000953      18.044952       0.000001
           1.99      18.124310       0.011426      18.122150       0.000488      18.122240       0.000006
           2.00      18.200001       0.000005      18.200001       0.000005      18.200001       0.000005
           2.01      18.280491       0.012311      18.278330       0.000488      18.278240       0.000003
           2.02      18.360979       0.021856      18.357140       0.000940      18.356968       0.000005
           2.03      18.441469       0.028667      18.436430       0.001334      18.436186       0.000009
           2.04      18.521961       0.032749      18.516201       0.001640      18.515898       0.000002
           2.05      18.602451       0.034088      18.595776       0.001811      18.596113       0.000005
           2.06      18.682941       0.032699      18.676533       0.001614      18.676834       0.000001
           2.07      18.763430       0.028580      18.757824       0.001304      18.758070       0.000008
           2.08      18.843922       0.021768      18.839647       0.000920      18.839821       0.000001
           2.09      18.924412       0.012239      18.922007       0.000472      18.922096       0.000002
           2.10      19.004900       0.000001      19.004900       0.000001      19.004900       0.000001
           2.11      19.090731       0.013060      19.088327       0.000470      19.088240       0.000010
           2.12      19.176561       0.023192      19.172289       0.000907      19.172115       0.000002
           2.13      19.262390       0.030395      19.256783       0.001275      19.256538       0.000007
           2.14      19.348219       0.034690      19.341812       0.001565      19.341509       0.000003
           2.15      19.434050       0.036096      19.427374       0.001733      19.427036       0.000005
           2.16      19.519880       0.034613      19.512823       0.001553      19.513126       0.000001
           2.17      19.605709       0.030243      19.599535       0.001258      19.599781       0.000002
           2.18      19.691538       0.023006      19.686834       0.000885      19.687008       0.000003
           2.19      19.777369       0.012924      19.774721       0.000464      19.774811       0.000010
           2.20      19.863199       0.000003      19.863199       0.000003      19.863199       0.000003
           2.21      19.954908       0.013701      19.952263       0.000442      19.952173       0.000007
           2.22      20.046619       0.024332      20.041916       0.000863      20.041742       0.000003
           2.23      20.138329       0.031882      20.132154       0.001214      20.131910       0.000001
           2.24      20.230040       0.036386      20.222982       0.001489      20.222681       0.000001
           2.25      20.321751       0.037848      20.314400       0.001661      20.314062       0.000001
           2.26      20.413460       0.036272      20.405756       0.001481      20.406059       0.000006
           2.27      20.505171       0.031692      20.498428       0.001201      20.498674       0.000000
           2.28      20.596880       0.024104      20.591743       0.000840      20.591917       0.000002
           2.29      20.688591       0.013542      20.685701       0.000428      20.685789       0.000003
           2.30      20.780300       0.000002      20.780300       0.000002      20.780300       0.000002
           2.31      20.878431       0.014274      20.875542       0.000431      20.875452       0.000002
           2.32      20.976561       0.025319      20.971424       0.000826      20.971251       0.000002
           2.33      21.074690       0.033164      21.067949       0.001169      21.067703       0.000001
           2.34      21.172819       0.037826      21.165115       0.001427      21.164814       0.000003
           2.35      21.270950       0.039333      21.262924       0.001585      21.262589       0.000006
           2.36      21.369080       0.037683      21.360727       0.001417      21.361031       0.000002
           2.37      21.467209       0.032905      21.459902       0.001144      21.460148       0.000002
           2.38      21.565338       0.025017      21.559771       0.000807      21.559944       0.000002
           2.39      21.663469       0.014046      21.660337       0.000412      21.660427       0.000001
           2.40      21.761600       0.000004      21.761599       0.000005      21.761599       0.000005
           2.41      21.866690       0.014733      21.863558       0.000408      21.863468       0.000002
           2.42      21.971779       0.026131      21.966211       0.000785      21.966038       0.000005
           2.43      22.076870       0.034229      22.069561       0.001110      22.069315       0.000005
           2.44      22.181959       0.039028      22.173607       0.001360      22.173304       0.000007
           2.45      22.287048       0.040561      22.277676       0.001511      22.278013       0.000005
           2.46      22.392139       0.038856      22.383139       0.001355      22.383442       0.000001
           2.47      22.497229       0.033919      22.489353       0.001099      22.489599       0.000005
           2.48      22.602320       0.025788      22.596319       0.000767      22.596493       0.000001
           2.49      22.707409       0.014469      22.704035       0.000392      22.704124       0.000003
           2.50      22.812500       0.000002      22.812500       0.000002      22.812500       0.000002
           2.51      22.925089       0.015110      22.921715       0.000389      22.921625       0.000002
           2.52      23.037680       0.026802      23.031679       0.000748      23.031507       0.000003
           2.53      23.150270       0.035094      23.142395       0.001063      23.142149       0.000000
           2.54      23.262859       0.040003      23.253860       0.001304      23.253559       0.000008
           2.55      23.375450       0.041570      23.365400       0.001441      23.365738       0.000003
           2.56      23.488039       0.039802      23.478394       0.001280      23.478695       0.000004
           2.57      23.600632       0.034750      23.592188       0.001040      23.592436       0.000011
           2.58      23.713221       0.026407      23.706789       0.000723      23.706963       0.000009
           2.59      23.825811       0.014821      23.822193       0.000367      23.822283       0.000009
           2.60      23.938400       0.000003      23.938400       0.000003      23.938400       0.000003
           2.61      24.059031       0.015415      24.055412       0.000373      24.055325       0.000009
           2.62      24.179661       0.027328      24.173229       0.000722      24.173056       0.000004
           2.63      24.300291       0.035770      24.291847       0.001010      24.291601       0.000003
           2.64      24.420919       0.040761      24.411272       0.001241      24.410969       0.000002
           2.65      24.541550       0.042345      24.530825       0.001375      24.531160       0.000007
           2.66      24.662180       0.040540      24.651882       0.001232      24.652185       0.000002
           2.67      24.782808       0.035368      24.773800       0.000994      24.774044       0.000009
           2.68      24.903439       0.026872      24.896574       0.000700      24.896748       0.000003
           2.69      25.024067       0.015065      25.020206       0.000364      25.020296       0.000006
           2.70      25.144699       0.000002      25.144697       0.000009      25.144699       0.000002
           2.71      25.273909       0.015628      25.270048       0.000351      25.269958       0.000004
           2.72      25.403118       0.027703      25.396254       0.000673      25.396080       0.000011
           2.73      25.532330       0.036260      25.523319       0.000958      25.523075       0.000001
           2.74      25.661539       0.041316      25.651241       0.001170      25.650940       0.000005
           2.75      25.790751       0.042916      25.780024       0.001306      25.779688       0.000003
           2.76      25.919960       0.041075      25.909016       0.001167      25.909319       0.000004
           2.77      26.049170       0.035831      26.039593       0.000946      26.039839       0.000002
           2.78      26.178379       0.027216      26.171083       0.000660      26.171255       0.000004
           2.79      26.307590       0.015268      26.303486       0.000337      26.303576       0.000004
           2.80      26.436800       0.000002      26.436800       0.000002      26.436800       0.000002
           2.81      26.575130       0.015785      26.571026       0.000337      26.570936       0.000001
           2.82      26.713459       0.027965      26.706163       0.000647      26.705992       0.000004
           2.83      26.851789       0.036591      26.842215       0.000920      26.841969       0.000003
           2.84      26.990120       0.041688      26.979176       0.001121      26.978872       0.000003
           2.85      27.128450       0.043289      27.116375       0.001243      27.116711       0.000005
           2.86      27.266779       0.041420      27.255186       0.001114      27.255489       0.000002
           2.87      27.405107       0.036121      27.394966       0.000898      27.395212       0.000000
           2.88      27.543440       0.027439      27.535711       0.000628      27.535883       0.000005
           2.89      27.681770       0.015387      27.677422       0.000325      27.677511       0.000001
           2.90      27.820099       0.000002      27.820099       0.000002      27.820099       0.000002
           2.91      27.968088       0.015859      27.963743       0.000322      27.963652       0.000006
           2.92      28.116079       0.028108      28.108351       0.000613      28.108179       0.000002
           2.93      28.264069       0.036767      28.253925       0.000866      28.253679       0.000005
           2.94      28.412058       0.041876      28.400465       0.001057      28.400164       0.000005
           2.95      28.560047       0.043472      28.547974       0.001180      28.547638       0.000004
           2.96      28.708038       0.041597      28.695797       0.001062      28.696100       0.000005
           2.97      28.856030       0.036278      28.845318       0.000857      28.845566       0.000003
           2.98      29.004019       0.027544      28.995857       0.000603      28.996033       0.000002
           2.99      29.152008       0.015437      29.147419       0.000307      29.147507       0.000006
           3.00      29.299997       0.000007      29.299999       0.000000      29.299997       0.000007
           3.01      29.458189       0.015885      29.453598       0.000298      29.453510       0.000000
           3.02      29.616379       0.028142      29.608219       0.000583      29.608046       0.000003
           3.03      29.774569       0.036807      29.763859       0.000824      29.763615       0.000004
           3.04      29.932760       0.041923      29.920519       0.001009      29.920218       0.000002
           3.05      30.090950       0.043515      30.077524       0.001122      30.077862       0.000000
           3.06      30.249140       0.041626      30.236252       0.000998      30.236553       0.000002
           3.07      30.407331       0.036299      30.396053       0.000805      30.396299       0.000005
           3.08      30.565521       0.027559      30.556929       0.000561      30.557102       0.000007
           3.09      30.723711       0.015449      30.718880       0.000279      30.718967       0.000007
           3.10      30.881903       0.000011      30.881901       0.000005      30.881901       0.000005
           3.11      31.050833       0.015866      31.045998       0.000291      31.045910       0.000009
           3.12      31.219763       0.028094      31.211168       0.000557      31.210997       0.000007
           3.13      31.388691       0.036729      31.377415       0.000791      31.377169       0.000007
           3.14      31.557621       0.041821      31.544733       0.000965      31.544432       0.000009
           3.15      31.726551       0.043403      31.712450       0.001062      31.712788       0.000003
           3.16      31.895481       0.041514      31.881945       0.000944      31.882248       0.000007
           3.17      32.064411       0.036191      32.052567       0.000762      32.052811       0.000001
           3.18      32.233337       0.027462      32.224316       0.000535      32.224487       0.000002
           3.19      32.402271       0.015399      32.397194       0.000273      32.397285       0.000010
           3.20      32.571201       0.000007      32.571201       0.000007      32.571201       0.000007
           3.21      32.751408       0.015768      32.746334       0.000275      32.746243       0.000005
           3.22      32.931618       0.027931      32.922596       0.000527      32.922424       0.000006
           3.23      33.111828       0.036521      33.099983       0.000737      33.099739       0.000001
           3.24      33.292042       0.041592      33.278503       0.000910      33.278202       0.000004
           3.25      33.472248       0.043148      33.458149       0.001008      33.457813       0.000005
           3.26      33.652458       0.041264      33.638275       0.000899      33.638580       0.000008
           3.27      33.832668       0.035968      33.820259       0.000723      33.820503       0.000002
           3.28      34.012878       0.027299      34.003422       0.000512      34.003597       0.000004
           3.29      34.193089       0.015296      34.187771       0.000258      34.187859       0.000002
           3.30      34.373299       0.000001      34.373299       0.000001      34.373299       0.000001
           3.31      34.565327       0.015642      34.560009       0.000255      34.559921       0.000001
           3.32      34.757359       0.027709      34.747902       0.000494      34.747730       0.000000
           3.33      34.949387       0.036221      34.936977       0.000701      34.936729       0.000008
           3.34      35.141418       0.041239      35.127232       0.000851      35.126930       0.000007
           3.35      35.333447       0.042782      35.318672       0.000950      35.318333       0.000011
           3.36      35.525475       0.040903      35.510643       0.000863      35.510944       0.000014
           3.37      35.717506       0.035653      35.704525       0.000705      35.704773       0.000010
           3.38      35.909538       0.027060      35.899647       0.000493      35.899822       0.000004
           3.39      36.101566       0.015155      36.096004       0.000254      36.096092       0.000011
           3.40      36.293594       0.000013      36.293598       0.000002      36.293598       0.000002
           3.41      36.497986       0.015477      36.492424       0.000236      36.492332       0.000015
           3.42      36.702377       0.027415      36.692490       0.000467      36.692314       0.000011
           3.43      36.906769       0.035843      36.893787       0.000656      36.893543       0.000005
           3.44      37.111156       0.040791      37.096325       0.000810      37.096024       0.000003
           3.45      37.315548       0.042323      37.300098       0.000904      37.299759       0.000007
           3.46      37.519939       0.040470      37.504459       0.000805      37.504761       0.000001
           3.47      37.724327       0.035262      37.710785       0.000649      37.711029       0.000001
           3.48      37.928719       0.026760      37.918400       0.000453      37.918571       0.000000
           3.49      38.133110       0.014995      38.127304       0.000233      38.127396       0.000007
           3.50      38.337502       0.000007      38.337502       0.000007      38.337502       0.000007
           3.51      38.554790       0.015294      38.548985       0.000233      38.548897       0.000005
           3.52      38.772079       0.027072      38.761761       0.000451      38.761589       0.000008
           3.53      38.989368       0.035382      38.975826       0.000637      38.975578       0.000001
           3.54      39.206661       0.040277      39.191181       0.000778      39.190880       0.000009
           3.55      39.423950       0.041779      39.407150       0.000853      39.407490       0.000009
           3.56      39.641243       0.039949      39.625114       0.000754      39.625412       0.000003
           3.57      39.858528       0.034799      39.844418       0.000615      39.844666       0.000008
           3.58      40.075821       0.026410      40.065067       0.000430      40.065239       0.000001
           3.59      40.293110       0.014794      40.287060       0.000223      40.287151       0.000004
           3.60      40.510399       0.000000      40.510399       0.000000      40.510399       0.000000
           3.61      40.741131       0.015071      40.735081       0.000219      40.734993       0.000003
           3.62      40.971859       0.026672      40.961105       0.000419      40.960934       0.000000
           3.63      41.202587       0.034855      41.188477       0.000596      41.188232       0.000004
           3.64      41.433319       0.039672      41.417191       0.000730      41.416885       0.000007
           3.65      41.664047       0.041146      41.647247       0.000807      41.646908       0.000008
           3.66      41.894779       0.039338      41.877998       0.000732      41.878307       0.000006
           3.67      42.125507       0.034271      42.110828       0.000586      42.111076       0.000002
           3.68      42.356239       0.026005      42.345051       0.000417      42.345226       0.000003
           3.69      42.586967       0.014562      42.580673       0.000219      42.580765       0.000004
           3.70      42.817696       0.000007      42.817696       0.000007      42.817696       0.000007
           3.71      43.062408       0.014818      43.056118       0.000208      43.056026       0.000005
           3.72      43.307117       0.026228      43.295933       0.000395      43.295761       0.000001
           3.73      43.551830       0.034285      43.537148       0.000560      43.536903       0.000001
           3.74      43.796535       0.039003      43.779758       0.000681      43.779457       0.000007
           3.75      44.041248       0.040461      44.023102       0.000759      44.023438       0.000003
           3.76      44.285957       0.038674      44.268536       0.000681      44.268837       0.000000
           3.77      44.530670       0.033700      44.515423       0.000551      44.515667       0.000003
           3.78      44.775379       0.025565      44.763767       0.000375      44.763935       0.000000
           3.79      45.020088       0.014317      45.013554       0.000200      45.013645       0.000004
           3.80      45.264801       0.000006      45.264801       0.000006      45.264801       0.000006
           3.81      45.524029       0.014552      45.517494       0.000195      45.517406       0.000003
           3.82      45.783260       0.025760      45.771645       0.000382      45.771473       0.000007
           3.83      46.042488       0.033657      46.027245       0.000539      46.026997       0.000000
           3.84      46.301720       0.038302      46.284298       0.000661      46.283993       0.000002
           3.85      46.560951       0.039728      46.542122       0.000728      46.542461       0.000001
           3.86      46.820179       0.037969      46.802105       0.000649      46.802410       0.000003
           3.87      47.079411       0.033082      47.063595       0.000523      47.063843       0.000004
           3.88      47.338638       0.025092      47.326591       0.000363      47.326763       0.000000
           3.89      47.597866       0.014048      47.591091       0.000187      47.591179       0.000003
           3.90      47.857098       0.000001      47.857098       0.000001      47.857098       0.000001
           3.91      48.131390       0.014270      48.124611       0.000184      48.124523       0.000002
           3.92      48.405678       0.025252      48.393627       0.000351      48.393456       0.000004
           3.93      48.679966       0.032995      48.664154       0.000502      48.663910       0.000001
           3.94      48.954258       0.037547      48.936184       0.000613      48.935879       0.000010
           3.95      49.228546       0.038937      49.209721       0.000681      49.209385       0.000002
           3.96      49.502838       0.037219      49.484116       0.000616      49.484421       0.000000
           3.97      49.777126       0.032420      49.760746       0.000498      49.760990       0.000007
           3.98      50.051414       0.024588      50.038937       0.000348      50.039108       0.000005
           3.99      50.325706       0.013771      50.318684       0.000186      50.318775       0.000004
           4.00      50.599998       0.000001      50.599998       0.000001      50.599995       0.000007
           4.01      50.889885       0.013965      50.882866       0.000171      50.882778       0.000002
           4.02      51.179779       0.024730      51.167297       0.000336      51.167122       0.000007
           4.03      51.469669       0.032315      51.453285       0.000472      51.453041       0.000002
           4.04      51.759560       0.036768      51.740837       0.000583      51.740536       0.000000
           4.05      52.049446       0.038124      52.029278       0.000639      52.029613       0.000006
           4.06      52.339340       0.036444      52.319973       0.000572      52.320274       0.000004
           4.07      52.629230       0.031749      52.612282       0.000465      52.612530       0.000006
           4.08      52.919121       0.024084      52.906208       0.000323      52.906384       0.000009
           4.09      53.209011       0.013490      53.201748       0.000162      53.201839       0.000010
           4.10      53.498905       0.000014      53.498901       0.000006      53.498901       0.000006
           4.11      53.804932       0.013673      53.797672       0.000179      53.797581       0.000009
           4.12      54.110962       0.024195      54.098049       0.000325      54.097878       0.000008
           4.13      54.416992       0.031612      54.400043       0.000456      54.399799       0.000008
           4.14      54.723022       0.035967      54.703655       0.000563      54.703354       0.000012
           4.15      55.029053       0.037299      55.008205       0.000600      55.008545       0.000017
           4.16      55.335083       0.035648      55.315067       0.000537      55.315369       0.000008
           4.17      55.641113       0.031055      55.623600       0.000431      55.623848       0.000015
           4.18      55.947144       0.023558      55.933800       0.000298      55.933971       0.000009
           4.19      56.253174       0.013197      56.245667       0.000150      56.245754       0.000006
           4.20      56.559204       0.000011      56.559204       0.000011      56.559204       0.000011
           4.21      56.881912       0.013362      56.874405       0.000162      56.874317       0.000008
           4.22      57.204624       0.023646      57.191277       0.000307      57.191105       0.000007
           4.23      57.527332       0.030889      57.509819       0.000437      57.509571       0.000005
           4.24      57.850037       0.035133      57.830025       0.000528      57.829723       0.000007
           4.25      58.172749       0.036437      58.151222       0.000581      58.151562       0.000003
           4.26      58.495457       0.034819      58.474792       0.000519      58.475094       0.000004
           4.27      58.818165       0.030327      58.800083       0.000424      58.800327       0.000009
           4.28      59.140873       0.022999      59.127098       0.000298      59.127270       0.000008
           4.29      59.463581       0.012872      59.455833       0.000159      59.455925       0.000005
           4.30      59.786293       0.000008      59.786293       0.000008      59.786293       0.000008
           4.31      60.126221       0.013026      60.118473       0.000139      60.118382       0.000013
           4.32      60.466152       0.023065      60.452374       0.000273      60.452206       0.000005
           4.33      60.806084       0.030142      60.788002       0.000397      60.787758       0.000005
           4.34      61.146015       0.034297      61.125347       0.000484      61.125046       0.000009
           4.35      61.485947       0.035568      61.464417       0.000539      61.464077       0.000013
           4.36      61.825874       0.033988      61.804562       0.000495      61.804863       0.000008
           4.37      62.165802       0.029602      62.147152       0.000407      62.147400       0.000008
           4.38      62.505733       0.022453      62.491528       0.000279      62.491699       0.000005
           4.39      62.845665       0.012573      62.837673       0.000145      62.837761       0.000006
           4.40      63.185593       0.000007      63.185596       0.000001      63.185596       0.000001
           4.41      63.543285       0.012716      63.535290       0.000131      63.535202       0.000007
